3 8 8 8 
92000 0.881315215336 0.869697603224 0.208325346158 -0.0302575520147 
92500 0.877225850956 0.86972944225 0.107555517278 -0.0534451134655 
93000 0.874427503697 0.865293509628 0.286805584379 -0.0355540039044 
93500 0.88178161366 0.867845451859 -0.0424403921069 -0.128534974374 
94000 0.874697190435 0.867814807384 -0.103271767836 -0.244906033445 
94500 0.871599254798 0.863911944837 0.0340033605343 -0.0652117551101 
95000 0.880182769139 0.869344210482 -0.0360355633402 -0.00449197686198 
95500 0.878749394686 0.866302755839 0.0899811860008 0.00270557730713 
96000 0.881268800247 0.866493222309 -0.0451783881075 -0.0497548703771 
96500 0.880749249742 0.868005854452 0.171446041594 -0.0493794587105 
97000 0.875129731506 0.864850821524 0.119785825913 -0.00585447485975 
97500 0.875647070465 0.869244182762 0.137118031002 -0.0276547973472 
98000 0.87484252023 0.86511439658 0.225282588716 0.0284215576732 
98500 0.880311286876 0.865201544132 -0.142257017818 0.0297045495855 
99000 0.876270546901 0.866991926705 0.00547902946501 -0.101543907439 
99500 0.872043782888 0.866754308242 -0.000195806662308 -0.0578717882301 
100000 0.874978837017 0.865914039669 -0.0212714312887 0.0112744960038 
100500 0.874336690698 0.864060041321 -0.116024933037 0.0107611519314 
101000 0.876342951849 0.86332001199 0.00779613533692 -0.0257248475352 
101500 0.875686978221 0.86832636078 -0.00561331083141 -0.151435154715 
102000 0.878355150187 0.865629179256 0.113487754048 0.0688497873587 
102500 0.882302059197 0.867567092826 -0.0840161210667 -0.0313414750918 
103000 0.878020720908 0.864751873085 0.0828040333773 0.087445805139 
103500 0.878900387438 0.867323269534 0.0170585017913 -0.11745581126 
104000 0.876444782208 0.865924019499 0.0857793971195 0.10141461377 
104500 0.879449962892 0.866196119872 0.0250059404838 -0.0556133037332 
105000 0.874127355902 0.865763697904 -0.0703437030883 0.0371033858552 
105500 0.877259765601 0.868121173429 -0.0354913451424 0.0983158953857 
106000 0.871894518298 0.870110251015 0.0135359094181 -0.101361459968 
106500 0.875380855191 0.870026980497 0.10824716019 0.0854086615833 
107000 0.873560886545 0.864253108512 -0.0310769748139 0.0531314169373 
107500 0.882219942434 0.864711089637 0.00432903052346 0.0559230042978 
108000 0.880852448995 0.86635672959 0.0482182816215 -0.000588158611101 
108500 0.879831678323 0.86703097772 -0.0439619371547 -0.0713835770691 
109000 0.879903277782 0.869930428215 -0.0631293959654 0.18523704025 
109500 0.879784951236 0.864064645806 -0.057020153733 -0.00769122734325 
110000 0.879061300431 0.867188994612 -0.0350889169431 0.123162700473 
110500 0.877446122846 0.866541399525 0.175685191436 -0.0123439515267 
111000 0.88218322652 0.868141158198 -0.000918255239055 -0.0785912967844 
111500 0.878065730533 0.86822896871 -0.00918520569881 -0.0130247215964 
112000 0.873585941937 0.867665791912 0.0448993892711 -0.163757643542 
112500 0.875052977258 0.869842786375 0.0811611458176 0.123143042536 
113000 0.87905633854 0.86536321576 0.207408818101 -0.0263573444294 
113500 0.875268848532 0.862825560419 0.158428487254 -0.0838657605891 
114000 0.877950345349 0.8682372192 -0.0743176836261 -0.064318094582 
114500 0.873719000885 0.8652741088 0.0322460498824 0.0263151183017 
115000 0.874375451572 0.865395145524 -0.00207066219593 0.00398039442363 
115500 0.877523144305 0.866628090445 0.0517695630029 0.0544274735864 
116000 0.875337437333 0.866154644882 0.10772305399 0.0897627941698 
116500 0.875272124771 0.865916448625 -0.0896649381741 0.041252502717 
117000 0.878902114549 0.864200139436 0.205788218496 0.0244645794912 
117500 0.87415499667 0.866511667671 0.123469856236 0.00438543003986 
118000 0.880893468764 0.869984456739 0.0194784184107 0.159996803059 
118500 0.879070640266 0.868446265722 0.188989087996 0.0275021567246 
119000 0.879204672701 0.86326381718 -0.117229992558 -0.169246580896 
119500 0.877206969173 0.867809919605 -0.0431004026902 -0.196320370979 
120000 0.882676152524 0.86954436679 -0.0753611496423 -0.177770116687 
120500 0.870457105546 0.866647469645 0.0153120633188 0.0507203613938 
121000 0.880026353063 0.866480922354 -0.00549101798873 0.0660390364215 
121500 0.87437222074 0.865239775562 0.103186602194 -0.0335021374982 
122000 0.875813073821 0.865303897857 0.160853429182 -0.0351419172456 
122500 0.879507761157 0.870758265958 -0.0644958325955 -0.253005876583 
123000 0.875031107872 0.869299041383 0.247967952752 0.0579354592793 
123500 0.879860550007 0.869042442094 -0.0859491340048 0.151842196044 
124000 0.874657868126 0.865427579819 -0.0744804387607 -0.00838292824969 
124500 0.878162030811 0.867984772622 0.026257376846 -0.0234420821838 
125000 0.88136609171 0.868354002794 0.0831429178719 -0.0110578642981 
125500 0.875653330261 0.867040211831 0.0901298868197 -0.118657515468 
126000 0.874367626875 0.864922781633 -0.0143166837856 0.00952858975801 
126500 0.879262457558 0.867190484576 -0.027990209668 -0.147471262528 
127000 0.877250021366 0.866105273141 -0.0888912556145 -0.0103223411481 
127500 0.872684632652 0.863934101688 -0.0814038898697 -0.0729045461944 
128000 0.879474905575 0.865109394152 0.0666390067338 -0.0515297011968 
128500 0.872994398538 0.864681046844 0.0421447979703 0.0651306075586 
129000 0.874151845021 0.862241722628 -0.0335637491019 -0.0987233900865 
129500 0.874074590275 0.862780292781 -0.0189193287406 -0.0555304730149 
130000 0.881099020744 0.866820146906 0.142627823936 0.049195674348 
130500 0.877306364644 0.863786594131 -0.0889839042295 0.139862411521 
131000 0.879937895945 0.87032275409 0.0183346365012 -0.0454694722158 
131500 0.878419756497 0.871124372519 -0.03449447477 0.0228938554871 
132000 0.875247464439 0.864486353977 0.158558223642 -0.0985700902193 
132500 0.877814787618 0.864951015142 0.0892386476594 0.0454880131358 
133000 0.877761022265 0.870248044814 -0.042007240832 -0.16421658921 
133500 0.87724878888 0.867168143665 -0.157729947259 -0.133085908793 
134000 0.877884420303 0.868608909676 -0.0816912178051 -0.122234903096 
134500 0.878340232744 0.865027792848 0.0778539292219 0.0894022973071 
135000 0.87744628398 0.867856746153 -0.0822510283316 0.110108157875 
135500 0.874178404716 0.867768521997 0.106099447581 0.0245835198726 
136000 0.881632826685 0.870044976112 0.0140324005916 -0.0406035714032 
136500 0.876917255539 0.866009335194 0.120158570098 0.0280351580637 
137000 0.879403172363 0.868045828918 -0.122076947433 0.166688995753 
137500 0.875000696095 0.865491535629 -0.0861701035348 -0.00061370277118 
138000 0.883379450854 0.87090501608 0.0815081442609 -0.104720156597 
138500 0.873195803184 0.866929726811 0.167842385602 -0.0562180603143 
139000 0.876881998511 0.867036960678 -0.0902688563758 -0.109601259644 
139500 0.879768520848 0.868440720166 -0.0174522856134 0.105225348466 
140000 0.875465249283 0.867247828943 0.17174912408 0.0255625623068 
140500 0.87473812839 0.868090323126 -0.0350501859296 -0.0130246140879 
141000 0.874562431702 0.863918020307 -0.0167347596879 -0.0110743329718 
141500 0.875059445463 0.864743453448 -0.0747022866662 -0.0855260261685 
142000 0.875496027929 0.864877817597 0.0383972918819 -0.0457047369259 
142500 0.877213341594 0.867703868083 0.0667888442269 -0.0299051988145 
143000 0.873657457256 0.86708488908 -0.057025280036 -0.0970060614589 
143500 0.87935577578 0.872076000128 -0.0640112877812 0.108852847442 
144000 0.877985259863 0.86907185538 -0.0960850445863 -0.21276075029 
144500 0.877253062653 0.867641356377 0.0931073118419 0.107245590875 
145000 0.875444015439 0.862976286983 0.0664203689633 0.0759358337272 
145500 0.878374613859 0.863985617381 -0.00693007984658 0.0139692310566 
146000 0.879110603881 0.866170035794 -0.17566585516 0.128856452373 
146500 0.876878140426 0.8668231541 -0.0926440765011 -0.0983170781878 
147000 0.874392612969 0.86459743109 -0.0391089416427 -0.0407271377286 
147500 0.878019682593 0.868311105832 0.1337690647 0.0920694295594 
148000 0.874123983444 0.863366720312 0.0526598948937 -0.00197674260275 
148500 0.875998410465 0.864767006706 -0.110495784418 -0.164371935101 
149000 0.870294316938 0.864376918446 0.160814460233 0.0523454235238 
149500 0.874358730827 0.861715510644 0.173175780268 -0.0651782783977 
150000 0.872418155483 0.865969039823 -0.155501316707 0.226804835322 
150500 0.883178386338 0.863316452309 -0.00557945788182 0.0647673362129 
151000 0.871058699333 0.866135450408 0.0211874478947 -0.140894191069 
151500 0.876533089758 0.866279153431 -0.0286108384405 -0.109337990983 
152000 0.874007592479 0.865239281275 -0.0307105998411 -0.0640475160725 
152500 0.878765030389 0.870125507524 0.0190148976715 0.0365393825752 
153000 0.873565071031 0.861253022536 0.00726417437669 -0.183901909771 
153500 0.874841921538 0.869868207574 -0.0700441071857 -0.162292566625 
154000 0.875782086536 0.862062689785 -0.133546580007 0.0707067873121 
154500 0.874851250244 0.864349166742 -0.0475117979858 -0.0459068260962 
155000 0.876328141523 0.865047496154 -0.0729758549277 0.113296449548 
155500 0.870985080098 0.865621484758 0.16748076786 -0.0615693177388 
156000 0.874122239938 0.866044233051 0.167185677891 -0.0503582086443 
156500 0.871879723268 0.865614659602 -0.185539957586 0.0720414999376 
157000 0.88030216789 0.86738213571 0.0380219295762 -0.00120114374476 
157500 0.877778394539 0.865039053134 0.0540704642968 -0.0598674784347 
158000 0.87230505188 0.867295552397 0.0173941553059 0.107844354752 
158500 0.875145919933 0.862513355712 -0.0441788937607 0.100165583859 
159000 0.881110074184 0.86745758722 -0.0197294732677 0.207393633629 
159500 0.875165101407 0.866627618937 -0.0840108186089 0.0214502296884 
160000 0.876580209719 0.866260542805 0.0642250839625 -0.118715515013 
160500 0.8759918517 0.864559031087 0.00203691529813 0.162900924904 
161000 0.875860591016 0.867538114279 0.123943162155 -0.111029133713 
161500 0.877471436125 0.867960322041 0.0159654305432 0.101632768914 
162000 0.875857958853 0.866830542218 0.0330085777019 0.0444664845737 
162500 0.87808912991 0.864947985262 0.0512987761628 0.0132440724178 
163000 0.875252274815 0.870275730935 -0.0928403527904 0.0283918389378 
163500 0.882803629608 0.870523232514 -0.146667295019 -0.162446437886 
164000 0.878732570252 0.866929243841 -0.0773092015389 -0.000549036418838 
164500 0.880009216414 0.865524213559 0.0337494566074 -0.0308928753628 
165000 0.875447348807 0.865754187206 0.0157757131391 -0.0690670124244 
165500 0.878636628635 0.863584968822 0.0278405032692 -0.0910388139101 
166000 0.882467516808 0.869827939646 0.128899400789 -0.0450733462249 
166500 0.884736233525 0.870603657206 -0.040593589388 0.0361222094485 
167000 0.879781713779 0.867538220461 -0.0943944919905 0.23089533872 
167500 0.876414937306 0.86583530746 0.015496325554 0.126877242792 
168000 0.875243834437 0.870086320316 0.0408134536084 -0.0502545760248 
168500 0.875944242859 0.865798930688 -0.067657698612 -0.120837600139 
169000 0.873090156051 0.866980398726 -0.0855076610923 0.024921780555 
169500 0.874176208233 0.865603483057 0.161299616789 0.0464856136739 
170000 0.872179094154 0.863703459141 -0.0774115863364 -0.0120040760989 
170500 0.878093861307 0.863918513812 0.0547771520788 -0.00873050986808 
171000 0.877763809043 0.868609452276 -0.0213415698996 -0.0178105927235 
171500 0.87981759915 0.865519183075 0.177413554952 0.0356366199706 
172000 0.874630676527 0.867908952363 0.0384029378391 -0.161643224968 
172500 0.875085353145 0.868680938242 0.0578091492749 -0.0926222385497 
173000 0.873541012329 0.866155101711 -0.0816920478181 0.122255525406 
173500 0.875930366059 0.864644606866 -0.0712940319073 -0.0654177116537 
174000 0.875939974654 0.864127350894 0.0564601656164 -0.0382977811356 
174500 0.876130738262 0.865905118922 0.10519480066 -0.053600079592 
175000 0.877571347022 0.871019082571 -0.085205124645 0.0951835188271 
175500 0.876426375479 0.867592181403 0.03311925261 -0.0228883559164 
176000 0.881143029494 0.8669681278 -0.0480809127709 0.0878310519101 
176500 0.870625141096 0.862420639643 0.27071175876 -0.0314768657372 
177000 0.872926393924 0.868622179021 -0.00269883030819 0.0348273367954 
177500 0.878965104305 0.868689830757 -0.0138645631732 0.0259077438225 
178000 0.876238039234 0.86872763281 -0.0245752413003 -0.082443202573 
178500 0.874270779296 0.86846753585 -0.00217258310068 0.0601347699512 
179000 0.87883544066 0.867692752341 -0.0637683295998 -0.123146114708 
179500 0.880626781493 0.868030878737 -0.126955957719 -0.101731326529 
180000 0.881388402683 0.867461806807 0.0671240698086 -0.0751979027451 
180500 0.878043563752 0.866919348219 -0.0225726600018 -0.208179682662 
181000 0.880354909004 0.866524014484 0.0773019532926 -0.0349782088945 
181500 0.876497114288 0.865676905294 -0.0418667140297 -0.129442156925 
182000 0.88034903271 0.866557222162 0.047555664718 -0.0367043362395 
182500 0.875597056727 0.868976909777 -0.0111518471325 -0.00202314042586 
183000 0.879178217428 0.8654160466 -0.0432163562816 0.0345819093399 
183500 0.875276653485 0.864722677378 -0.0763818309004 -0.0656425544971 
184000 0.874940903264 0.866154651136 0.115313036752 0.0332509106502 
184500 0.874470566814 0.863513053203 -0.00445158752168 0.00976009704742 
185000 0.874772593782 0.863034452897 0.0204005265766 0.00561127887573 
185500 0.877571667837 0.867594521917 -0.127748557302 -0.0565961771145 
186000 0.878675625904 0.865767247082 -0.0112372055336 0.139691647703 
186500 0.87970432573 0.869881361851 0.13078746342 -0.0935633127679 
187000 0.879765698131 0.86675436731 -0.125256918172 -0.0772259231125 
187500 0.877902068622 0.870020390538 0.0922393460329 -0.0721598743712 
188000 0.877277757833 0.867235065942 0.232383721981 -0.0143972002043 
188500 0.875667657916 0.866332335131 -0.00842033271797 -0.0267319857766 
189000 0.877313579715 0.862285554497 -0.0394428203499 -0.163680123694 
189500 0.876490622222 0.86890283223 -0.0763907187405 0.23915820943 
190000 0.877113973956 0.867139467964 0.055966966291 0.0819661866362 
190500 0.879066353454 0.870984056548 -0.0851054917948 0.0764319137686 
191000 0.880016988575 0.866767569158 -0.0507280540398 -0.0388601052978 
191500 0.872712196447 0.863491632728 -0.0267540445934 0.132217347252 
192000 0.872502795909 0.865879966499 -0.044968453077 -0.12906844974 
192500 0.877146073389 0.866793715759 -0.146958540625 -0.0853894870362 
193000 0.87738328091 0.865909855751 -0.0924674185904 0.228187426829 
193500 0.871037214814 0.86664813538 0.0074262969012 0.00636732775284 
194000 0.872536071651 0.864276064223 -0.0894930789936 -0.0347618276442 
194500 0.874938433599 0.867204472383 -0.141308575017 0.137015527428 
195000 0.875161600163 0.865353697344 -0.0563450123804 0.00358277581386 
195500 0.87680519958 0.867322864988 -0.0722585468735 0.0505033165584 
196000 0.877076918706 0.867215726189 0.0648077286077 0.00870686091502 
196500 0.875829613677 0.865150262265 -0.147107264348 0.211851818595 
197000 0.876469109223 0.868146364603 -0.0458995698058 -0.082502003919 
197500 0.878700525744 0.865904116502 0.018364962393 0.0798285253565 
198000 0.87480181717 0.865361258547 -0.141688040015 -0.227688379952 
198500 0.88013627847 0.868426335391 -0.0431153171506 -0.0909431156289 
199000 0.880246513392 0.868593949944 -0.112691705448 0.186392645945 
199500 0.876465523462 0.870205781819 0.0998386087296 -0.00144842280585 
200000 0.879076059847 0.865290294009 0.129936680248 0.0257908189995 
200500 0.875987184805 0.867493706999 -0.138892765924 0.080731205699 
201000 0.877422434923 0.865288960416 0.0392796412334 -0.0997814390106 
201500 0.883958613505 0.86582102196 0.0757799251066 0.0170493687848 
202000 0.874343467861 0.866195863181 0.0155765853824 0.050466818731 
202500 0.883149326628 0.868623480261 0.140076351397 -0.0307412708757 
203000 0.880263881766 0.868369986926 -0.0543450868764 0.00958895996539 
203500 0.875701367319 0.867570206455 -0.0321731393667 0.0449383223375 
